This list contains all games supported by FB Alpha.

2342 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| ddungeon	| D NW	| "ddungeon"						| 		| 1992	| Miscellaneous	| 		| Game Room				|
| scessjoe	|  	| Success Joe (World)					| 		| 1990	| WAVE / Taito C| Miscellaneous	| Incomplete sound			|
| sjryuko1	|  	| Sukeban Jansi Ryuko (set 1, System 16A, FD1089B 317-50| sjryuko	| 1987	| White Board	| System 16A	| 					|
| sjryuko	|  	| Sukeban Jansi Ryuko (set 2, System 16B, FD1089B 317-50| 		| 1987	| White Board	| System 16B	| 					|
| sunaq		|  	| SunA Quiz 6000 Academy (940620-6)			| 		| 1994	| SunA		| Miscellaneous	| 					|
| ssridersabd	|  	| Sunset Riders (2 Players ver. ABD)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersebc	|  	| Sunset Riders (2 Players ver. EBC)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersebd	|  	| Sunset Riders (2 Players ver. EBD)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersjbd	|  	| Sunset Riders (2 Players ver. JBD)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersubc	|  	| Sunset Riders (2 Players ver. UBC)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersadd	|  	| Sunset Riders (4 Players ver. ADD)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssriderseaa	|  	| Sunset Riders (4 Players ver. EAA)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssriders	|  	| Sunset Riders (4 Players ver. EAC)			| 		| 1991	| Konami	| GX064		| 					|
| ssridersjac	|  	| Sunset Riders (4 Players ver. JAC)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersuab	|  	| Sunset Riders (4 Players ver. UAB)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersuac	|  	| Sunset Riders (4 Players ver. UAC)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersuda	|  	| Sunset Riders (4 Players ver. UDA)			| ssriders	| 1991	| Konami	| GX064		| 					|
| ssridersb	| D NW	| Sunset Riders (bootleg 4 Players ver. ADD)		| ssriders	| 1991	| Konami	| GX064		| 					|
| superbar	|  	| Super Bar						| wiggie	| 1994	| Promat	| Seta		| 					|
| sboblboa	|  	| Super Bobble Bobble (set 1)				| bublbobl	| 1986	| bootleg	| Taito Misc	| 					|
| sboblbob	|  	| Super Bobble Bobble (set 2)				| bublbobl	| 1986	| bootleg	| Taito Misc	| 					|
| supbtimej	|  	| Super Burger Time (Japan)				| supbtime	| 1990	| Data East Corp| DECO IC16	| 					|
| supbtime	|  	| Super Burger Time (World, set 1)			| 		| 1990	| Data East Corp| DECO IC16	| 					|
| supbtimea	|  	| Super Burger Time (World, set 2)			| supbtime	| 1990	| Data East Corp| DECO IC16	| 					|
| sbbros	|  	| Super Buster Bros. (US 901001)			| spang		| 1990	| Mitchell + Cap| Miscellaneous	| 					|
| sucasino	|  	| Super Casino						| 		| 1984	| Data Amusement| Jack the Giant| 					|
| superchsj	|  	| Super Chase - Criminal Termintation (Japan)		| superchs	| 1992	| Taito Corporat| Taito Misc	| No Sound				|
| superchs	|  	| Super Chase - Criminal Termintation (US)		| 		| 1992	| Taito America | Taito Misc	| No Sound				|
| scobra	|  	| Super Cobra						| 		| 1981	| Konami	| Galaxian	| 					|
| scobrab	|  	| Super Cobra (bootleg)					| scobra	| 1981	| bootleg	| Galaxian	| 					|
| scobrase	|  	| Super Cobra (Sega)					| scobra	| 1981	| Konami (Sega l| Galaxian	| 					|
| scobras	|  	| Super Cobra (Stern)					| scobra	| 1981	| Konami (Stern | Galaxian	| 					|
| scontra	|  	| Super Contra						| 		| 1988	| Konami	| GX775		| 					|
| scontraj	|  	| Super Contra (Japan)					| scontra	| 1988	| Konami	| GX775		| 					|
| superg	|  	| Super Galaxians (galaxiaj hack)			| galaxian	| 1979	| hack		| Galaxian	| 					|
| suprglob	|  	| Super Glob						| 		| 1983	| Epos Corporati| EPOS Tristar	| 					|
| sprglobp	|  	| Super Glob (Pac-Man hardware)				| suprglob	| 1983	| Epos Corporati| Pac-man	| 					|
| sprglbpg	|  	| Super Glob (Pac-Man hardware) German			| suprglob	| 1983	| bootleg	| Pac-man	| 					|
| supergx	| D NW	| Super GX						| galaxian	| 1980	| Nichibutsu	| Galaxian	| Bad Dump				|
| shangonrb	| D NW	| Super Hang-On (bootleg)				| shangon	| 1992	| bootleg	| Hang-On	| 					|
| shangonro	| D NW	| Super Hang-On (Japan, FD1094 317-0038)		| shangon	| 1992	| Sega		| Hang-On	| 					|
| shangon2	|  	| Super Hang-On (mini ride-on, Rev A, FD1089B 317-0034)	| shangon	| 1987	| Sega		| Out Run	| 					|
| shangon3	|  	| Super Hang-On (sitdown/upright, FD1089B 317-0034)	| shangon	| 1987	| Sega		| Out Run	| 					|
| shangon	|  	| Super Hang-On (sitdown/upright, unprotected)		| 		| 1987	| Sega		| Out Run	| 					|
| suprheli	|  	| Super Heli (Super Cobra bootleg)			| scobra	| 1981	| bootleg	| Galaxian	| 					|
| suprleag	|  	| Super League (FD1094 317-0045)			| 		| 1987	| Sega		| System 16B	| 					|
| suprlocoo	|  	| Super Locomotive					| suprloco	| 1982	| Sega		| Miscellaneous	| 					|
| suprloco	|  	| Super Locomotive (Rev.A)				| 		| 1982	| Sega		| Miscellaneous	| 					|
| smwa		| D	| Super Mario World (Europe)				| 		| 1986	| Nintendo	| Miscellaneous	| 					|
| smw		| D	| Super Mario World (Europe) (Rev 1)			| 		| 1986	| Nintendo	| Miscellaneous	| 					|
| smwj		| D	| Super Mario World (Japan)				| 		| 1986	| Nintendo	| Miscellaneous	| 					|
| smwu		| D	| Super Mario World (USA)				| 		| 1986	| Nintendo	| Miscellaneous	| 					|
| marukin	|  	| Super Marukin-Ban (Japan 901017)			| 		| 1990	| Yuga		| Miscellaneous	| 					|
| supmodel	|  	| Super Model						| 		| 1994	| Comad / New Ja| Miscellaneous	| 					|
| smgpja	|  	| Super Monaco GP (Japan, Rev A, FD1094 317-0124a)	| smgp		| 1989	| Sega		| X-Board	| 					|
| smgpj		|  	| Super Monaco GP (Japan, Rev B, FD1094 317-0124a)	| smgp		| 1989	| Sega		| X-Board	| 					|
| smgpu2	|  	| Super Monaco GP (US, Rev A, FD1094 317-0125a)		| smgp		| 1989	| Sega		| X-Board	| 					|
| smgpu1	|  	| Super Monaco GP (US, Rev B, FD1094 317-0125a)		| smgp		| 1989	| Sega		| X-Board	| 					|
| smgpu		|  	| Super Monaco GP (US, Rev C, FD1094 317-0125a)		| smgp		| 1989	| Sega		| X-Board	| 					|
| smgp5		|  	| Super Monaco GP (World, FD1094 317-0126)		| smgp		| 1989	| Sega		| X-Board	| 					|
| smgp6		|  	| Super Monaco GP (World, Rev A, FD1094 317-0126a)	| smgp		| 1989	| Sega		| X-Board	| 					|
| smgp		|  	| Super Monaco GP (World, Rev B, FD1094 317-0126a)	| 		| 1989	| Sega		| X-Board	| 					|
| smooncrs	|  	| Super Moon Cresta					| mooncrst	| 1981?	| Gremlin	| Galaxian	| 					|
| spangj	|  	| Super Pang (Japan 901023)				| spang		| 1990	| Mitchell	| Miscellaneous	| 					|
| spang		|  	| Super Pang (World 900914)				| 		| 1990	| Mitchell	| Miscellaneous	| 					|
| srdarwinj	|  	| Super Real Darwin (Japan)				| srdarwin	| 1987	| Data East Corp| DEC8		| 					|
| srdarwin	|  	| Super Real Darwin (World)				| 		| 1987	| Data East Corp| DEC8		| 					|
| ssi		|  	| Super Space Invaders '91 (World)			| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| macross	|  	| Super Spacefortress Macross / Chou-Jikuu Yousai Macros| 		| 1992	| Banpresto	| NMK16		| 					|
| macross2	|  	| Super Spacefortress Macross II / Chou-Jikuu Yousai Mac| 		| 1993	| Banpresto	| NMK16		| 					|
| sstarcrs	|  	| Super Star Crest					| mooncrst	| 1980?	| Nichibutsu (Ta| Galaxian	| 					|
| suprtrio	|  	| Super Trio						| 		| 1994	| Gameace	| Miscellaneous	| 					|
| striv2	|  	| Super Triv (set 2)					| striv		| 1985	| Hara Industrie| Jack the Giant| No sound				|
| striv		|  	| Super Triv						| 		| 1985	| Hara Industrie| Jack the Giant| No sound				|
| svolley	|  	| Super Volleyball (Japan)				| 		| 1989	| V-System Co.	| Miscellaneous	| 					|
| svolleyk	|  	| Super Volleyball (Korea)				| svolley	| 1989	| V-System Co.	| Miscellaneous	| 					|
| svolleyu	|  	| Super Volleyball (US)					| svolley	| 1989	| V-System Co. (| Miscellaneous	| 					|
| ssoldier	|  	| Superior Soldiers (US)				| 		| 1993	| Irem America	| M92		| Imperfect sound and graphics		|
| supermanj	|  	| Superman (Japan)					| superman	| 1988	| Taito Corporat| Taito-X	| 					|
| supermanu	|  	| Superman (US)						| superman	| 1988	| Taito Corporat| Taito-X	| 					|
| superman	|  	| Superman (World)					| 		| 1988	| Taito Corporat| Taito-X	| 					|
| suratka	|  	| Surprise Attack (Asia ver. L)				| suratk	| 1990	| Konami	| GX911		| 					|
| suratkj	|  	| Surprise Attack (Japan ver. M)			| suratk	| 1990	| Konami	| GX911		| 					|
| suratk	|  	| Surprise Attack (World ver. K)			| 		| 1990	| Konami	| GX911		| 					|
| swarm		|  	| Swarm (bootleg?)					| galaxian	| 1979	| Sebelectro	| Galaxian	| 					|
| swat		|  	| SWAT (315-5048)					| 		| 1984	| Coreland / Seg| System 1	| 					|
| swatpolc	|  	| SWAT Police						| 		| 2001	| ESD		| Miscellaneous	| 					|
| hotgmck	|  	| Taisen Hot Gimmick (Japan)				| 		| 1997	| Psikyo	| PS4		| 					|
| hotgmck3	|  	| Taisen Hot Gimmick 3 Digital Surfing (Japan)		| 		| 1999	| Psikyo	| PS4		| 					|
| hotgm4ev	|  	| Taisen Hot Gimmick 4 Ever (Japan)			| 		| 2000	| Psikyo	| PS4		| 					|
| hgkairak	|  	| Taisen Hot Gimmick Kairakuten (Japan)			| 		| 1998	| Psikyo	| PS4		| 					|
| tangtang	|  	| Tang Tang (ver. 0526, 26/05/2000)			| 		| 2000	| ESD		| Miscellaneous	| 					|
| taotaido	|  	| Tao Taido (set 1)					| 		| 1993	| Video System C| Miscellaneous	| 					|
| taotaidoa	|  	| Tao Taido (set 2)					| taotaido	| 1993	| Video System C| Miscellaneous	| 					|
| tharrier	|  	| Task Force Harrier					| 		| 1989	| UPL		| NMK16		| 					|
| tharrieru	|  	| Task Force Harrier (US?)				| tharrier	| 1989	| UPL (American | NMK16		| 					|
| joemac	|  	| Tatakae Genshizin Joe & Mac (Japan ver 1)		| cninja	| 1991	| Data East Corp| DECO IC16	| 					|
| trojanj	|  	| Tatakai no Banka (Japan)				| trojan	| 1986	| Capcom	| Miscellaneous	| 					|
| tazzmang	|  	| Tazz-Mania (Galaxian hardware)			| tazmania	| 1982	| bootleg	| Galaxian	| 					|
| tazmania	|  	| Tazz-Mania (set 1)					| 		| 1982	| Stern		| Galaxian	| 					|
| tazmani2	|  	| Tazz-Mania (set 2)					| tazmania	| 1982	| Stern		| Galaxian	| 					|
| tknight	|  	| Tecmo Knight						| wildfang	| 1989	| Tecmo		| Miscellaneous	| 					|
| teddybb	|  	| TeddyBoy Blues (315-5115, New Ver.)			| 		| 1985	| Sega		| System 1	| 					|
| teddybbo	|  	| TeddyBoy Blues (315-5115, Old Ver.)			| teddybb	| 1985	| Sega		| System 1	| 					|
| tmht2p	|  	| Teenage Mutant Hero Turtles (UK 2 Players, set 1)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmht2pa	|  	| Teenage Mutant Hero Turtles (UK 2 Players, set 2)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmht		|  	| Teenage Mutant Hero Turtles (UK 4 Players, set 1)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmhta		|  	| Teenage Mutant Hero Turtles (UK 4 Players, set 2)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmht22pe	|  	| Teenage Mutant Hero Turtles - Turtles in Time (2 Playe| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2pj	|  	| Teenage Mutant Ninja Turtles (Japan 2 Players)	| tmnt		| 1990	| Konami	| GX963		| 					|
| tmntj		|  	| Teenage Mutant Ninja Turtles (Japan 4 Players)	| tmnt		| 1990	| Konami	| GX963		| 					|
| tmnt2po	|  	| Teenage Mutant Ninja Turtles (Oceania 2 Players)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntu		|  	| Teenage Mutant Ninja Turtles (US 4 Players, set 1)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmntua	|  	| Teenage Mutant Ninja Turtles (US 4 Players, set 2)	| tmnt		| 1989	| Konami	| GX963		| 					|
| tmnt		|  	| Teenage Mutant Ninja Turtles (World 4 Players)	| 		| 1989	| Konami	| GX963		| 					|
| tmnt22pu	|  	| Teenage Mutant Ninja Turtles - Turtles in Time (2 Play| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2a	|  	| Teenage Mutant Ninja Turtles - Turtles in Time (4 Play| tmnt2		| 1991	| Konami	| GX063		| 					|
| tmnt2		|  	| Teenage Mutant Ninja Turtles - Turtles in Time (4 Play| 		| 1991	| Konami	| GX063		| 					|
| tekipaki	|  	| Teki Paki						| 		| 1991	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| tengai	|  	| Tengai (world)					| 		| 1996	| Psikyo	| Psikyo 68EC020| 					|
| tengaij	|  	| Tengai\0Sengoku Blade - sengoku ace episode II	| tengai	| 1996	| Psikyo	| Psikyo 68EC020| 					|
| terracren	|  	| Terra Cresta (YM2203)					| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracre	|  	| Terra Cresta (YM3526 set 1)				| 		| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracreo	|  	| Terra Cresta (YM3526 set 2)				| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terracrea	|  	| Terra Cresta (YM3526 set 3)				| terracre	| 1985	| Nichibutsu	| Miscellaneous	| 					|
| terrafb	|  	| Terra Force (bootleg)					| terraf	| 1987	| Nichibutsu	| Miscellaneous	| imperfect graphics			|
| terrafjb	|  	| Terra Force (Japan bootleg with additional Z80)	| terraf	| 1987	| bootleg	| Miscellaneous	| imperfect graphics			|
| terrafu	|  	| Terra Force (US)					| terraf	| 1987	| Nichibutsu USA| Miscellaneous	| imperfect graphics			|
| terraf	|  	| Terra Force						| 		| 1987	| Nichibutsu	| Miscellaneous	| imperfect graphics			|
| atetrisb	|  	| Tetris (bootleg set 1)				| atetris	| 1988	| bootleg	| Miscellaneous	| No sound				|
| atetrisb2	|  	| Tetris (bootleg set 2)				| atetris	| 1988	| bootleg	| Miscellaneous	| 					|
| tetrisbl	|  	| Tetris (bootleg)					| tetris	| 1988	| bootleg	| System 16B	| 					|
| atetrisc	|  	| Tetris (cocktail set 1)				| atetris	| 1989	| Atari Games	| Miscellaneous	| No sound				|
| atetrisc2	|  	| Tetris (cocktail set 2)				| atetris	| 1989	| Atari Games	| Miscellaneous	| No sound				|
| tetrsark	|  	| Tetris (D.R. Korea)					| 		| 198?	| D.R. Korea	| Arkanoid	| Wrong colors				|
| tetrista	|  	| Tetris (Japan, B-System, YM2203)			| tetris	| 1989	| Sega		| Taito B System| 					|
| tetrist	|  	| Tetris (Japan, B-System, YM2610)			| tetris	| 1989	| Sega		| Taito B System| 					|
| atetris	|  	| Tetris (set 1)					| 		| 1988	| Atari Games	| Miscellaneous	| No sound				|
| tetris1	|  	| Tetris (set 1, Japan, System 16B, FD1094 317-0091)	| tetris	| 1988	| Sega		| System 16B	| 					|
| atetrisa	|  	| Tetris (set 2)					| atetris	| 1988	| Atari Games	| Miscellaneous	| No sound				|
| tetris2	|  	| Tetris (set 2, Japan, System 16B, FD1094 317-0092)	| tetris	| 1988	| Sega		| System 16B	| 					|
| tetris3	|  	| Tetris (set 3, Japan, System 16A, FD1094 317-0093a)	| tetris	| 1988	| Sega		| System 16A	| 					|
| tetris	|  	| Tetris (set 4, Japan, System 16A, FD1094 317-0093)	| 		| 1988	| Sega		| System 16A	| 					|
| tetrbx	|  	| Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selec| 		| 2006	| ISG		| ISG Selection | 					|
| tgm2		|  	| Tetris the Absolute The Grand Master 2		| 		| 2000	| Arika		| PS5V2		| 					|
| tgm2p		|  	| Tetris the Absolute The Grand Master 2 Plus		| tgm2		| 2000	| Arika		| PS5V2		| 					|
| mrflea	|  	| The Amazing Adventures of Mr. F. Lea			| 		| 1982	| Pacific Novelt| Miscellaneous	| 					|
| anteateruk	|  	| The Anteater (UK)					| anteater	| 1983	| Free Enterpris| Galaxian	| 					|
| battroad	|  	| The Battle-Road					| 		| 1984	| Irem		| Irem M62	| 					|
| berlwall	|  	| The Berlin Wall					| 		| 1991	| Kaneko	| Kaneko16	| 					|
| berlwallt	|  	| The Berlin Wall (bootleg ?)				| berlwall	| 1991	| Kaneko	| Kaneko16	| 					|
| billiard	|  	| The Billiards						| hustler	| 1981	| bootleg	| Galaxian	| 					|
| edrandyj	|  	| The Cliffhanger - Edward Randy (Japan ver 3)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy1	|  	| The Cliffhanger - Edward Randy (World ver 1)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy2	|  	| The Cliffhanger - Edward Randy (World ver 2)		| edrandy	| 1990	| Data East Corp| DECO IC16	| 					|
| edrandy	|  	| The Cliffhanger - Edward Randy (World ver 3)		| 		| 1990	| Data East Corp| DECO IC16	| 					|
| ctribeb	|  	| The Combatribes (bootleg set 1)			| ctribe	| 1990	| bootleg	| Miscellaneous	| 					|
| ctribeb2	|  	| The Combatribes (bootleg set 2)			| ctribe	| 1990	| bootleg	| Miscellaneous	| 					|
| ctribej	|  	| The Combatribes (Japan)				| ctribe	| 1990	| Technos	| Miscellaneous	| 					|
| ctribe	|  	| The Combatribes (US)					| 		| 1990	| Technos	| Miscellaneous	| 					|
| ctribe1	|  	| The Combatribes (US) - Set 1?				| ctribe	| 1990	| Technos	| Miscellaneous	| 					|
| dealer	|  	| The Dealer						| 		| 198?	| Epos Corporati| EPOS Tristar	| Incorrect Colors			|
| dbldynj	|  	| The Double Dynamites (Japan)				| dynduke	| 1989	| Seibu Kaihatsu| Miscellaneous	| 					|
| dbldynu	|  	| The Double Dynamites (US)				| dynduke	| 1989	| Seibu Kaihatsu| Miscellaneous	| 					|
| theend	|  	| The End						| 		| 1980	| Konami	| Galaxian	| 					|
| theends	|  	| The End (Stern)					| theend	| 1980	| Konami (Stern | Galaxian	| 					|
| flstory	|  	| The FairyLand Story					| 		| 1985	| Taito		| Miscellaneous	| 					|
| flstoryj	|  	| The FairyLand Story (Japan)				| flstory	| 1985	| Taito		| Miscellaneous	| 					|
| froundl	|  	| The Final Round (ver. L)				| fround	| 1988	| Konami	| GX870		| 					|
| fround	|  	| The Final Round (ver. M)				| 		| 1988	| Konami	| GX870		| 					|
| thegladpcb	| D NW	| The Gladiator / Shen Jian (V100, Japan, Single PCB Ver| theglad	| 2003	| IGS		| PolyGameMaster| Incomplete Dump			|
| theglad	| D NW	| The Gladiator / Shen Jian (V101)			| 		| 2003	| IGS		| PolyGameMaster| Incomplete Dump			|
| theglada	| D NW	| The Gladiator / Shen Jian (V101, Taiwan)		| theglad	| 2003	| IGS		| PolyGameMaster| Incomplete Dump			|
| theglob	|  	| The Glob						| suprglob	| 1983	| Epos Corporati| EPOS Tristar	| 					|
| theglob2	|  	| The Glob (earlier)					| suprglob	| 1983	| Epos Corporati| EPOS Tristar	| 					|
| theglobp	|  	| The Glob (Pac-Man hardware)				| suprglob	| 1983	| Epos Corporati| Pac-man	| 					|
| theglob3	|  	| The Glob (set 3)					| suprglob	| 1983	| Epos Corporati| EPOS Tristar	| 					|
| ragtimea	|  	| The Great Ragtime Show (Japan v1.3, 92.11.26)		| boogwing	| 1992	| Data East Corp| DECO IC16	| 					|
| ragtime	|  	| The Great Ragtime Show (Japan v1.5, 92.12.07)		| boogwing	| 1992	| Data East Corp| DECO IC16	| 					|
| skingame	|  	| The Irem Skins Game (US set 1)			| majtitl2	| 1992	| Irem America	| M92		| Imperfect sound and graphics		|
| skingame2	|  	| The Irem Skins Game (US set 2)			| majtitl2	| 1992	| Irem America	| M92		| Imperfect sound and graphics		|
| killbld104	|  	| The Killing Blade (V104)				| killbld	| 1998	| IGS		| PolyGameMaster| 					|
| killbld	|  	| The Killing Blade (V109, China)			| 		| 1998	| IGS		| PolyGameMaster| 					|
| killbldp	| D NW	| The Killing Blade Plus (V300)				| 		| 2005	| IGS		| PolyGameMaster| Incomplete Dump			|
| lkage		|  	| The Legend of Kage					| 		| 1984	| Taito Corporat| Miscellaneous	| 					|
| lkageb	|  	| The Legend of Kage (bootleg set 1)			| lkage		| 1984	| bootleg	| Miscellaneous	| 					|
| lkageb2	|  	| The Legend of Kage (bootleg set 2)			| lkage		| 1984	| bootleg	| Miscellaneous	| 					|
| lkageb3	|  	| The Legend of Kage (bootleg set 3)			| lkage		| 1984	| bootleg	| hardware	| 					|
| lkageo	|  	| The Legend of Kage (older)				| lkage		| 1984	| Taito Corporat| Miscellaneous	| 					|
| lkageoo	|  	| The Legend of Kage (oldest)				| lkage		| 1984	| Taito Corporat| Miscellaneous	| 					|
| silkroad	|  	| The Legend of Silkroad				| 		| 1999	| Unico		| Miscellaneous	| 					|
| mainevt2p	|  	| The Main Event (2 Players ver. X)			| mainevt	| 1988	| Konami	| GX799		| 					|
| mainevto	|  	| The Main Event (4 Players ver. F)			| mainevt	| 1988	| Konami	| GX799		| 					|
| mainevt	|  	| The Main Event (4 Players ver. Y)			| 		| 1988	| Konami	| GX799		| 					|
| tnzsj		|  	| The NewZealand Story (Japan, new version, newer PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzsjo	|  	| The NewZealand Story (Japan, old version) (older PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzs		|  	| The NewZealand Story (World, newer)			| 		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzso		|  	| The NewZealand Story (World, old version) (older PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| tnzsop	|  	| The NewZealand Story (World, prototype?) (older PCB)	| tnzs		| 1988	| Taito Corporat| Miscellaneous	| 					|
| ninjakj	|  	| The Ninja Kids (Japan)				| ninjak	| 1990	| Taito Corporat| Taito-F2	| 					|
| ninjaku	|  	| The Ninja Kids (US)					| ninjak	| 1990	| Taito America | Taito-F2	| 					|
| ninjak	|  	| The Ninja Kids (World)				| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| ninjawj	|  	| The Ninja Warriors (Japan)				| ninjaw	| 1987	| Taito Corporat| Taito Misc	| 					|
| ninjawu	|  	| The Ninja Warriors (US)				| ninjaw	| 1987	| Taito Corporat| Taito Misc	| 					|
| ninjaw	|  	| The Ninja Warriors (World)				| 		| 1987	| Taito Corporat| Taito Misc	| 					|
| thepitm	|  	| The Pit (bootleg on Moon Quasar hardware)		| thepit	| 198?	| bootleg (KZH)	| Galaxian	| 					|
| ghostb	|  	| The Real Ghostbusters (US 2 Players, revision 2)	| 		| 1987	| Data East USA	| DEC8		| 					|
| ghostb3	|  	| The Real Ghostbusters (US 3 Players)			| ghostb	| 1987	| Data East USA	| DEC8		| 					|
| simpsons2pa	|  	| The Simpsons (2 Players Asia)				| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons2pj	|  	| The Simpsons (2 Players Japan)			| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons2p	|  	| The Simpsons (2 Players World, set 1)			| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons2p2	|  	| The Simpsons (2 Players World, set 2)			| simpsons	| 1991	| Konami	| GX072		| 					|
| simpsons	|  	| The Simpsons (4 Players World, set 1)			| 		| 1991	| Konami	| GX072		| 					|
| simpsons4pa	|  	| The Simpsons (4 Players World, set 2)			| simpsons	| 1991	| Konami	| GX072		| 					|
| srumbler	|  	| The Speed Rumbler (set 1)				| 		| 1986	| Capcom	| Miscellaneous	| 					|
| srumbler2	|  	| The Speed Rumbler (set 2)				| srumbler	| 1986	| Capcom	| Miscellaneous	| 					|
| srumbler3	|  	| The Speed Rumbler (set 3)				| srumbler	| 1986	| Capcom (Tecfri| Miscellaneous	| 					|
| thetogyu	|  	| The Togyu (315-5065, Japan)				| bullfgt	| 1984	| Coreland / Seg| System 1	| 					|
| wintbob	|  	| The Winter Bobble (bootleg)				| snowbros	| 1990	| bootleg	| Kaneko Pandora| 					|
| thunderl	|  	| Thunder & Lightning					| 		| 1990	| Seta		| Seta		| 					|
| thndrbld1	|  	| Thunder Blade (deluxe/standing, unprotected)		| thndrbld	| 1987	| Sega		| X-Board	| 					|
| thndrbld	|  	| Thunder Blade (upright, FD1094 317-0056)		| 		| 1987	| Sega		| X-Board	| 					|
| thndblst	|  	| Thunder Blaster (Japan)				| lethalth	| 1991	| Irem		| M92		| Imperfect sound and graphics		|
| thunderxj	|  	| Thunder Cross (Japan)					| thunderx	| 1988	| Konami	| GX873		| 					|
| thunderx	|  	| Thunder Cross (set 1)					| 		| 1988	| Konami	| GX873		| 					|
| thunderxa	|  	| Thunder Cross (set 2)					| thunderx	| 1988	| Konami	| GX873		| 					|
| thunderxb	|  	| Thunder Cross (set 3)					| thunderx	| 1988	| Konami	| GX873		| 					|
| thndrx2a	|  	| Thunder Cross II (Asia)				| thndrx2	| 1991	| Konami	| GX073		| 					|
| thndrx2j	|  	| Thunder Cross II (Japan)				| thndrx2	| 1991	| Konami	| GX073		| 					|
| thndrx2	|  	| Thunder Cross II (World)				| 		| 1991	| Konami	| GX073		| 					|
| tdragon1	|  	| Thunder Dragon (4th Jun. 1991)			| tdragon	| 1991	| NMK (Tecmo lic| NMK16		| 					|
| tdragon	|  	| Thunder Dragon (9th Jan. 1992)			| 		| 1991	| NMK (Tecmo lic| NMK16		| No sound				|
| tdragonb	|  	| Thunder Dragon (bootleg)				| tdragon	| 1991	| bootleg	| NMK16		| No sound				|
| tdragon2a	|  	| Thunder Dragon 2 (1st Oct. 1993)			| tdragon2	| 1993	| NMK		| NMK16		| 					|
| tdragon2	|  	| Thunder Dragon 2 (9th Nov. 1993)			| 		| 1993	| NMK		| NMK16		| 					|
| thundfoxj	|  	| Thunder Fox (Japan)					| thundfox	| 1990	| Taito Corporat| Taito-F2	| NULL					|
| thundfoxu	|  	| Thunder Fox (US)					| thundfox	| 1990	| Taito America | Taito-F2	| NULL					|
| thundfox	|  	| Thunder Fox (World)					| 		| 1990	| Taito Corporat| Taito-F2	| NULL					|
| theroes	|  	| Thunder Heroes					| 		| 2001	| Primetec Inves| Cave		| 					|
| thoop		|  	| Thunder Hoop (Ver. 1)					| 		| 1992	| Gaelco	| Miscellaneous	| 					|
| thndzonej	|  	| Thunder Zone (Japan)					| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| thndzone4	|  	| Thunder Zone (World 4 Players)			| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| thndzonea	|  	| Thunder Zone (World)					| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| thndzone	|  	| Thunder Zone (World, Rev 1)				| 		| 1991	| Data East Corp| DECO IC16	| 					|
| tndrcade	| D NW	| Thundercade / Twin Formation				| 		| 1987	| [Seta] (Taito | Seta		| No sound, imperfect inputs		|
| tigerhb1	|  	| Tiger Heli (bootleg, set 1)				| tigerh	| 1985	| Taito		| Early Toaplan	| 					|
